date,sst,sst_clim,sst_ano
1982-05-28,20.147583,20.547546,-0.39996338
1982-05-29,20.164734,20.580597,-0.41586304
1982-05-30,20.183533,20.614014,-0.43048096
1982-05-31,20.208832,20.647797,-0.43896484
1982-06-01,20.245483,20.681946,-0.4364624
1982-06-02,20.29831,20.716461,-0.41815186
1982-06-03,20.36206,20.751373,-0.38931274
1982-06-04,20.427246,20.786652,-0.35940552
1982-06-05,20.49176,20.822327,-0.3305664
1982-06-06,20.553467,20.858368,-0.30490112
1982-06-07,20.61023,20.894775,-0.2845459
1982-06-08,20.65686,20.93155,-0.27468872
1982-06-09,20.690521,20.968658,-0.2781372
1982-06-10,20.712494,21.006073,-0.2935791
1982-06-11,20.723877,21.043762,-0.31988525
1982-06-12,20.7258,21.081665,-0.35586548
1982-06-13,20.730164,21.119751,-0.3895874
1982-06-14,20.745361,21.157959,-0.41259766
1982-06-15,20.767609,21.196228,-0.42861938
1982-06-16,20.793182,21.234497,-0.4413147
1982-06-17,20.818329,21.272675,-0.4543457
1982-06-18,20.84842,21.31076,-0.4623413
1982-06-19,20.88913,21.348602,-0.45947266
1982-06-20,20.936401,21.3862,-0.44979858
1982-06-21,20.986237,21.423462,-0.43722534
1982-06-22,21.034607,21.460327,-0.4257202
1982-06-23,21.081268,21.496796,-0.41552734
1982-06-24,21.126526,21.532776,-0.40625
1982-06-25,21.166443,21.568237,-0.40179443
1982-06-26,21.196808,21.60321,-0.4064026
1982-06-27,21.213654,21.637665,-0.42401123
1982-06-28,21.229523,21.67163,-0.44210815
1982-06-29,21.253784,21.705078,-0.45129395
1982-06-30,21.276306,21.738037,-0.46173096
1982-07-01,21.28717,21.7706,-0.48342896
1982-07-02,21.276215,21.802765,-0.5265503
1982-07-03,21.266876,21.834595,-0.5677185
1982-07-04,21.280457,21.86618,-0.5857239
1982-07-05,21.302826,21.897522,-0.59469604
1982-07-06,21.319946,21.92871,-0.60876465
1982-07-07,21.317719,21.959839,-0.64212036
1982-07-08,21.31186,21.990906,-0.67904663
1982-07-09,21.323914,22.022003,-0.6980896
1982-07-10,21.348389,22.053131,-0.70474243
1982-07-11,21.379639,22.084381,-0.70474243
1982-07-12,21.412018,22.115753,-0.70373535
1982-07-13,21.449768,22.147278,-0.69750977
1982-07-14,21.49704,22.178925,-0.68188477
1982-07-15,21.547302,22.210693,-0.6633911
1982-07-16,21.593994,22.242554,-0.6485596
1982-07-17,21.630646,22.274506,-0.64385986
1982-07-18,21.646637,22.306488,-0.6598511
1982-07-19,21.64682,22.33844,-0.6916199
1982-07-20,21.646698,22.37033,-0.7236328
1982-07-21,21.661957,22.40207,-0.7401123
1982-07-22,21.70813,22.433563,-0.72543335
1982-07-23,21.773071,22.464783,-0.6917114
1982-07-24,21.837494,22.495636,-0.6581421
1982-07-25,21.905365,22.526062,-0.620697
1982-07-26,21.980652,22.556,-0.5753479
1982-07-27,22.06726,22.585358,-0.5180969
1982-07-28,22.147644,22.614105,-0.46646118
1982-07-29,22.203064,22.642212,-0.43914795
1982-07-30,22.23465,22.669586,-0.43493652
1982-07-31,22.24356,22.696259,-0.45269775
1982-08-01,22.230988,22.722168,-0.49118042
1982-08-02,22.205048,22.747314,-0.54226685
1982-08-03,22.175903,22.771698,-0.5957947
1982-08-04,22.147552,22.795319,-0.6477661
1982-08-05,22.123993,22.818176,-0.69418335
1982-08-06,22.109192,22.840271,-0.7310791
1982-08-07,22.12149,22.861664,-0.74017334
1982-08-08,22.165253,22.882355,-0.71710205
1982-08-09,22.223358,22.902344,-0.6789856
1982-08-10,22.278656,22.921661,-0.6430054
1982-08-11,22.314026,22.940308,-0.62628174
1982-08-12,22.32257,22.958313,-0.6357422
1982-08-13,22.315094,22.975677,-0.6605835
1982-08-14,22.30017,22.992432,-0.69226074
1982-08-15,22.286346,23.008514,-0.72216797
1982-08-16,22.282196,23.023956,-0.74176025
1982-08-17,22.289734,23.038727,-0.7489929
1982-08-18,22.305878,23.052826,-0.74694824
1982-08-19,22.330963,23.066193,-0.7352295
1982-08-20,22.365295,23.078857,-0.713562
1982-08-21,22.409058,23.090729,-0.68167114
1982-08-22,22.453705,23.101837,-0.6481323
1982-08-23,22.489868,23.112091,-0.6222229
1982-08-24,22.516693,23.121521,-0.6048279
1982-08-25,22.533264,23.130066,-0.59680176
1982-08-26,22.538757,23.137726,-0.5989685
1982-08-27,22.53006,23.14444,-0.6143799
1982-08-28,22.509094,23.150238,-0.6411438
1982-08-29,22.482086,23.15512,-0.67303467
1982-08-30,22.455353,23.159058,-0.70370483
1982-08-31,22.43515,23.162079,-0.7269287
1982-09-01,22.430115,23.164154,-0.7340393
1982-09-02,22.43985,23.165375,-0.7255249
1982-09-03,22.457489,23.16571,-0.70822144
1982-09-04,22.476105,23.165192,-0.6890869
1982-09-05,22.48883,23.16388,-0.6750488
1982-09-06,22.485748,23.161774,-0.6760254
1982-09-07,22.4693,23.158905,-0.6896057
1982-09-08,22.451355,23.155365,-0.70401
1982-09-09,22.443726,23.151123,-0.70739746
1982-09-10,22.458344,23.14621,-0.6878662
1982-09-11,22.486267,23.140686,-0.65441895
1982-09-12,22.511047,23.134552,-0.62350464
1982-09-13,22.533203,23.127838,-0.594635
1982-09-14,22.553345,23.120544,-0.5671997
1982-09-15,22.572083,23.11267,-0.5405884
1982-09-16,22.581207,23.104218,-0.52301025
1982-09-17,22.573242,23.095184,-0.52194214
1982-09-18,22.550385,23.085602,-0.5352173
1982-09-19,22.514893,23.075378,-0.56048584
1982-09-20,22.468933,23.064575,-0.5956421
1982-09-21,22.423035,23.053162,-0.63012695
1982-09-22,22.384277,23.041107,-0.65682983
1982-09-23,22.350403,23.028381,-0.6779785
1982-09-24,22.319366,23.015015,-0.6956482
1982-09-25,22.28897,23.000946,-0.7119751
1982-09-26,22.265991,22.986206,-0.72021484
1982-09-27,22.254639,22.970795,-0.716156
1982-09-28,22.249695,22.954681,-0.7049866
1982-09-29,22.246155,22.937897,-0.69174194
1982-09-30,22.23883,22.92044,-0.6816101
1982-10-01,22.221313,22.902344,-0.6810303
1982-10-02,22.194275,22.883575,-0.68930054
1982-10-03,22.16391,22.864227,-0.7003174
1982-10-04,22.136566,22.844238,-0.7076721
1982-10-05,22.11847,22.8237,-0.7052307
1982-10-06,22.110504,22.802582,-0.69207764
1982-10-07,22.105652,22.780975,-0.6753235
1982-10-08,22.098969,22.75882,-0.6598511
1982-10-09,22.08551,22.736176,-0.6506653
1982-10-10,22.060455,22.713074,-0.6526184
1982-10-11,22.02536,22.689484,-0.66412354
1982-10-12,21.985352,22.665436,-0.6800842
1982-10-13,21.941132,22.6409,-0.69976807
1982-10-14,21.893494,22.615906,-0.7224121
1982-10-15,21.843231,22.590424,-0.7471924
1982-10-16,21.80075,22.564453,-0.7637024
1982-10-17,21.771027,22.537994,-0.7669678
1982-10-18,21.747253,22.510956,-0.7637024
1982-10-19,21.722717,22.483398,-0.76068115
1982-10-20,21.690643,22.455261,-0.7646179
1982-10-21,21.652863,22.426514,-0.7736511
1982-10-22,21.61496,22.397156,-0.78219604
1982-10-23,21.577515,22.367157,-0.78964233
1982-10-24,21.541107,22.336548,-0.7954407
1982-10-25,21.506073,22.305267,-0.79919434
1982-10-26,21.469849,22.273346,-0.8034973
1982-10-27,21.43216,22.240784,-0.80862427
1982-10-28,21.398193,22.207642,-0.80944824
1982-10-29,21.373138,22.17389,-0.80075073
1982-10-30,21.36206,22.139557,-0.77749634
1982-10-31,21.357758,22.104706,-0.74694824
1982-11-01,21.34906,22.069397,-0.7203369
1982-11-02,21.336426,22.03363,-0.6972046
1982-11-03,21.32019,21.997498,-0.6773071
1982-11-04,21.30075,21.96106,-0.66030884
1982-11-05,21.27893,21.924347,-0.64541626
1982-11-06,21.251251,21.88742,-0.63616943
1982-11-07,21.212677,21.850342,-0.6376648
1982-11-08,21.158264,21.813171,-0.6549072
1982-11-09,21.082977,21.77594,-0.69296265
1982-11-10,20.99765,21.738708,-0.74105835
1982-11-11,20.91864,21.701508,-0.78286743
1982-11-12,20.849792,21.664337,-0.8145447
1982-11-13,20.795013,21.627258,-0.8322449
1982-11-14,20.758148,21.59024,-0.8320923
1982-11-15,20.746521,21.553345,-0.80682373
1982-11-16,20.755463,21.51651,-0.76104736
1982-11-17,20.771698,21.479767,-0.70806885
1982-11-18,20.782074,21.443115,-0.66104126
1982-11-19,20.773346,21.406525,-0.6331787
1982-11-20,20.739105,21.369934,-0.63082886
1982-11-21,20.68512,21.333405,-0.6482849
1982-11-22,20.617157,21.296875,-0.679718
1982-11-23,20.540833,21.260315,-0.7194824
1982-11-24,20.461884,21.223755,-0.76187134
1982-11-25,20.394348,21.187195,-0.7928467
1982-11-26,20.345123,21.150574,-0.80545044
1982-11-27,20.309723,21.113922,-0.8041992
1982-11-28,20.28366,21.077301,-0.79364014
1982-11-29,20.262512,21.04065,-0.7781372
1982-11-30,20.249146,21.004059,-0.75491333
1982-12-01,20.243042,20.96753,-0.7244873
1982-12-02,20.23465,20.931122,-0.69647217
1982-12-03,20.214508,20.894836,-0.68032837
1982-12-04,20.173187,20.858765,-0.6855774
1982-12-05,20.116241,20.822937,-0.70669556
1982-12-06,20.055084,20.787384,-0.7322998
1982-12-07,19.989838,20.752197,-0.7623596
1982-12-08,19.920685,20.717377,-0.7966919
1982-12-09,19.847656,20.682953,-0.83529663
1982-12-10,19.791687,20.649017,-0.8573303
1982-12-11,19.763062,20.615509,-0.8524475
1982-12-12,19.746552,20.58252,-0.835968
1982-12-13,19.72699,20.550049,-0.8230591
1982-12-14,19.689087,20.518036,-0.828949
1982-12-15,19.633148,20.486542,-0.85339355
1982-12-16,19.574036,20.455505,-0.8814697
1982-12-17,19.519287,20.424927,-0.90563965
1982-12-18,19.47641,20.394745,-0.91833496
1982-12-19,19.45288,20.36493,-0.91204834
1982-12-20,19.455627,20.335419,-0.87979126
1982-12-21,19.474945,20.306213,-0.8312683
1982-12-22,19.49405,20.277191,-0.7831421
1982-12-23,19.495941,20.248383,-0.7524414
1982-12-24,19.463806,20.219696,-0.7558899
1982-12-25,19.389435,20.19107,-0.80163574
1982-12-26,19.290375,20.162537,-0.87216187
1982-12-27,19.188568,20.134003,-0.9454346
1982-12-28,19.105927,20.1055,-0.99957275
1982-12-29,19.064362,20.076996,-1.0126343
1982-12-30,19.070068,20.048492,-0.9784241
1982-12-31,19.107391,20.019989,-0.91259766
1983-01-01,19.159058,19.991547,-0.832489
1983-01-02,19.207825,19.963135,-0.75531006
1983-01-03,19.247864,19.934845,-0.6869812
1983-01-04,19.240814,19.906677,-0.66586304
1983-01-05,19.19748,19.878754,-0.6812744
1983-01-06,19.129913,19.851074,-0.7211609
1983-01-07,19.050201,19.8237,-0.77349854
1983-01-08,18.970459,19.796692,-0.8262329
1983-01-09,18.906647,19.770142,-0.8634949
1983-01-10,18.863586,19.74411,-0.8805237
1983-01-11,18.836823,19.718597,-0.8817749
1983-01-12,18.8219,19.693665,-0.87176514
1983-01-13,18.814331,19.669403,-0.855072
1983-01-14,18.803162,19.645782,-0.84262085
1983-01-15,18.787506,19.622864,-0.83535767
1983-01-16,18.778076,19.600616,-0.8225403
1983-01-17,18.785675,19.579102,-0.7934265
1983-01-18,18.821014,19.558258,-0.73724365
1983-01-19,18.85904,19.538116,-0.67907715
1983-01-20,18.874573,19.518616,-0.64404297
1983-01-21,18.878326,19.499725,-0.6213989
1983-01-22,18.881134,19.481445,-0.6003113
1983-01-23,18.893677,19.463715,-0.57003784
1983-01-24,18.901825,19.446503,-0.54467773
1983-01-25,18.889069,19.429749,-0.54067993
1983-01-26,18.86261,19.413391,-0.55078125
1983-01-27,18.829712,19.39743,-0.5677185
1983-01-28,18.797577,19.381805,-0.5842285
1983-01-29,18.760895,19.366486,-0.6055908
1983-01-30,18.719086,19.35147,-0.63238525
1983-01-31,18.686981,19.33667,-0.6496887
1983-02-01,18.679382,19.322113,-0.6427307
1983-02-02,18.71112,19.30777,-0.59664917
1983-02-03,18.755798,19.29367,-0.5378723
1983-02-04,18.787262,19.279785,-0.4925232
1983-02-05,18.82022,19.266174,-0.44595337
1983-02-06,18.869324,19.252777,-0.38345337
1983-02-07,18.94925,19.239685,-0.2904358
1983-02-08,19.020721,19.226898,-0.20617676
1983-02-09,19.046936,19.214417,-0.16748047
1983-02-10,19.04535,19.202332,-0.15698242
1983-02-11,19.0336,19.190643,-0.15704346
1983-02-12,19.029236,19.179413,-0.150177
1983-02-13,19.023987,19.16864,-0.14465332
1983-02-14,19.003113,19.158386,-0.15527344
1983-02-15,18.974243,19.148651,-0.17440796
1983-02-16,18.944946,19.139496,-0.19454956
1983-02-17,18.92276,19.13095,-0.20819092
1983-02-18,18.914185,19.123016,-0.20883179
1983-02-19,18.916931,19.115692,-0.19876099
1983-02-20,18.925415,19.10904,-0.18362427
1983-02-21,18.93396,19.103058,-0.1690979
1983-02-22,18.93695,19.097748,-0.16079712
1983-02-23,18.934296,19.09311,-0.15881348
1983-02-24,18.930054,19.089142,-0.15908813
1983-02-25,18.924377,19.085846,-0.1614685
1983-02-26,18.917297,19.083221,-0.16592407
1983-02-27,18.908997,19.081238,-0.17224121
1983-02-28,18.89682,19.079926,-0.18310547
1983-03-01,18.88321,19.079224,-0.1960144
1983-03-02,18.875732,19.079163,-0.20343018
1983-03-03,18.881897,19.079681,-0.19778442
1983-03-04,18.909607,19.08078,-0.1711731
1983-03-05,18.94104,19.082458,-0.14141846
1983-03-06,18.9617,19.084656,-0.12295532
1983-03-07,18.983856,19.087341,-0.10348511
1983-03-08,19.019531,19.090546,-0.071014404
1983-03-09,19.080933,19.094177,-0.013244629
1983-03-10,19.144318,19.098236,0.046081543
1983-03-11,19.183899,19.102692,0.081207275
1983-03-12,19.207794,19.107513,0.10028076
1983-03-13,19.223999,19.11267,0.111328125
1983-03-14,19.240631,19.118103,0.122528076
1983-03-15,19.246063,19.12384,0.1222229
1983-03-16,19.231354,19.129791,0.1015625
1983-03-17,19.208313,19.135986,0.07232666
1983-03-18,19.18866,19.142334,0.046325684
1983-03-19,19.184143,19.148865,0.03527832
1983-03-20,19.21051,19.155548,0.05496216
1983-03-21,19.259949,19.162354,0.097595215
1983-03-22,19.308441,19.169312,0.13912964
1983-03-23,19.33194,19.176392,0.1555481
1983-03-24,19.306366,19.183594,0.12277222
1983-03-25,19.23172,19.190979,0.040740967
1983-03-26,19.140167,19.198486,-0.05831909
1983-03-27,19.056091,19.206207,-0.15011597
1983-03-28,19.003876,19.214111,-0.2102356
1983-03-29,19.00769,19.22232,-0.21463013
1983-03-30,19.077484,19.230774,-0.1532898
1983-03-31,19.189606,19.239594,-0.049987793
1983-04-01,19.317993,19.24878,0.06921387
1983-04-02,19.436462,19.258423,0.17803955
1983-04-03,19.518951,19.268524,0.25042725
1983-04-04,19.53534,19.279175,0.25616455
1983-04-05,19.491882,19.290375,0.20150757
1983-04-06,19.416779,19.302216,0.11456299
1983-04-07,19.338318,19.314697,0.023620605
1983-04-08,19.284637,19.32785,-0.04321289
1983-04-09,19.282135,19.341736,-0.05960083
1983-04-10,19.322632,19.356354,-0.033721924
1983-04-11,19.382538,19.371704,0.01083374
1983-04-12,19.438232,19.387787,0.050445557
1983-04-13,19.466095,19.404602,0.06149292
1983-04-14,19.470825,19.42212,0.048706055
1983-04-15,19.470062,19.440338,0.029724121
1983-04-16,19.459198,19.459198,0.0
1983-04-17,19.433777,19.478699,-0.044921875
1983-04-18,19.389069,19.498749,-0.109680176
1983-04-19,19.351532,19.519348,-0.16781616
1983-04-20,19.341278,19.540436,-0.19915771
1983-04-21,19.34439,19.56192,-0.2175293
1983-04-22,19.346985,19.583832,-0.23684692
1983-04-23,19.335144,19.606049,-0.27090454
1983-04-24,19.33133,19.62857,-0.2972412
1983-04-25,19.354706,19.651367,-0.29666138
1983-04-26,19.386902,19.674347,-0.28744507
1983-04-27,19.409363,19.69754,-0.2881775
1983-04-28,19.403717,19.720917,-0.3171997
1983-04-29,19.381287,19.744415,-0.36312866
1983-04-30,19.365692,19.768097,-0.4024048
1983-05-01,19.356598,19.7919,-0.43530273
1983-05-02,19.353851,19.815857,-0.46200562
1983-05-03,19.357147,19.839996,-0.48284912
1983-05-04,19.376556,19.864319,-0.48776245
1983-05-05,19.416626,19.888824,-0.4721985
1983-05-06,19.468536,19.913574,-0.44503784
1983-05-07,19.523407,19.938568,-0.41516113
1983-05-08,19.572296,19.963867,-0.39157104
1983-05-09,19.612091,19.98944,-0.37734985
1983-05-10,19.644318,20.01535,-0.3710327
1983-05-11,19.667053,20.041626,-0.37457275
1983-05-12,19.678162,20.068237,-0.39007568
1983-05-13,19.67572,20.095276,-0.41955566
1983-05-14,19.66452,20.12268,-0.4581604
1983-05-15,19.654846,20.150482,-0.495636
1983-05-16,19.65268,20.17871,-0.5260315
1983-05-17,19.664093,20.207367,-0.5432739
1983-05-18,19.694916,20.23639,-0.5414734
1983-05-19,19.74887,20.265839,-0.5169678
1983-05-20,19.819092,20.295685,-0.47659302
1983-05-21,19.89563,20.325897,-0.43026733
1983-05-22,19.96878,20.356476,-0.3876953
1983-05-23,20.028595,20.387451,-0.3588562
1983-05-24,20.0672,20.418762,-0.3515625
1983-05-25,20.087036,20.45044,-0.36340332
1983-05-26,20.09311,20.482452,-0.38934326
1983-05-27,20.090424,20.514832,-0.42440796
1983-05-28,20.083954,20.547546,-0.46359253
1983-05-29,20.089783,20.580597,-0.4908142
1983-05-30,20.114471,20.614014,-0.49954224
1983-05-31,20.148499,20.647797,-0.4992981
1983-06-01,20.182281,20.681946,-0.4996643
1983-06-02,20.20636,20.716461,-0.5101013
1983-06-03,20.22519,20.751373,-0.5261841
1983-06-04,20.250061,20.786652,-0.5365906
1983-06-05,20.281006,20.822327,-0.5413208
1983-06-06,20.318115,20.858368,-0.5402527
1983-06-07,20.361511,20.894775,-0.53326416
1983-06-08,20.413147,20.93155,-0.5184021
1983-06-09,20.47055,20.968658,-0.4981079
1983-06-10,20.526794,21.006073,-0.47927856
1983-06-11,20.575134,21.043762,-0.46862793
1983-06-12,20.608704,21.081665,-0.47296143
1983-06-13,20.617004,21.119751,-0.5027466
1983-06-14,20.608154,21.157959,-0.5498047
1983-06-15,20.602753,21.196228,-0.59347534
1983-06-16,20.621368,21.234497,-0.61312866
1983-06-17,20.68457,21.272675,-0.58810425
1983-06-18,20.787079,21.31076,-0.52368164
1983-06-19,20.901917,21.348602,-0.4466858
1983-06-20,21.016693,21.3862,-0.36950684
1983-06-21,21.118835,21.423462,-0.30462646
1983-06-22,21.195862,21.460327,-0.26446533
1983-06-23,21.23587,21.496796,-0.2609253
1983-06-24,21.241516,21.532776,-0.29125977
1983-06-25,21.221252,21.568237,-0.34698486
1983-06-26,21.183502,21.60321,-0.41970825
1983-06-27,21.136688,21.637665,-0.50097656
1983-06-28,21.108307,21.67163,-0.563324
1983-06-29,21.113281,21.705078,-0.5917969
1983-06-30,21.140717,21.738037,-0.59732056
1983-07-01,21.179688,21.7706,-0.59091187
1983-07-02,21.219269,21.802765,-0.5834961
1983-07-03,21.251923,21.834595,-0.5826721
1983-07-04,21.285156,21.86618,-0.58102417
1983-07-05,21.329285,21.897522,-0.5682373
1983-07-06,21.394806,21.92871,-0.533905
1983-07-07,21.492096,21.959839,-0.46774292
1983-07-08,21.59613,21.990906,-0.3947754
1983-07-09,21.680054,22.022003,-0.34194946
1983-07-10,21.750671,22.053131,-0.30245972
1983-07-11,21.81482,22.084381,-0.26956177
1983-07-12,21.879303,22.115753,-0.2364502
1983-07-13,21.928131,22.147278,-0.21914673
1983-07-14,21.948364,22.178925,-0.2305603
1983-07-15,21.950958,22.210693,-0.2597351
1983-07-16,21.94696,22.242554,-0.29559326
1983-07-17,21.947235,22.274506,-0.3272705
1983-07-18,21.957733,22.306488,-0.34875488
1983-07-19,21.97702,22.33844,-0.36141968
1983-07-20,22.004364,22.37033,-0.3659668
1983-07-21,22.039001,22.40207,-0.36306763
1983-07-22,22.08023,22.433563,-0.35333252
1983-07-23,22.123901,22.464783,-0.34088135
1983-07-24,22.166443,22.495636,-0.32919312
1983-07-25,22.20694,22.526062,-0.3191223
1983-07-26,22.244354,22.556,-0.3116455
1983-07-27,22.27774,22.585358,-0.3076172
1983-07-28,22.305084,22.614105,-0.309021
1983-07-29,22.325958,22.642212,-0.31625366
1983-07-30,22.340637,22.669586,-0.32894897
1983-07-31,22.349579,22.696259,-0.3466797
1983-08-01,22.353027,22.722168,-0.36914062
1983-08-02,22.346832,22.747314,-0.40048218
1983-08-03,22.336182,22.771698,-0.43551636
1983-08-04,22.334778,22.795319,-0.46054077
1983-08-05,22.356293,22.818176,-0.46188354
1983-08-06,22.414398,22.840271,-0.4258728
1983-08-07,22.504608,22.861664,-0.35705566
1983-08-08,22.603271,22.882355,-0.27908325
1983-08-09,22.694794,22.902344,-0.20755005
1983-08-10,22.763458,22.921661,-0.15820312
1983-08-11,22.793701,22.940308,-0.14660645
1983-08-12,22.776978,22.958313,-0.18133545
1983-08-13,22.727081,22.975677,-0.24859619
1983-08-14,22.66101,22.992432,-0.3314209
1983-08-15,22.595856,23.008514,-0.4126587
1983-08-16,22.548615,23.023956,-0.4753418
1983-08-17,22.533295,23.038727,-0.5054321
1983-08-18,22.549927,23.052826,-0.50289917
1983-08-19,22.593842,23.066193,-0.47235107
1983-08-20,22.660309,23.078857,-0.41854858
1983-08-21,22.74469,23.090729,-0.34603882
1983-08-22,22.824005,23.101837,-0.27783203
1983-08-23,22.88153,23.112091,-0.2305603
1983-08-24,22.921906,23.121521,-0.19961548
1983-08-25,22.949585,23.130066,-0.18048096
1983-08-26,22.969238,23.137726,-0.16848755
1983-08-27,22.983246,23.14444,-0.16119385
1983-08-28,22.985748,23.150238,-0.16448975
1983-08-29,22.969086,23.15512,-0.18603516
1983-08-30,22.925568,23.159058,-0.23348999
1983-08-31,22.847626,23.162079,-0.31445312
1983-09-01,22.764801,23.164154,-0.39935303
1983-09-02,22.705688,23.165375,-0.45968628
1983-09-03,22.661407,23.16571,-0.504303
1983-09-04,22.623016,23.165192,-0.5421753
1983-09-05,22.581665,23.16388,-0.58221436
1983-09-06,22.54657,23.161774,-0.61520386
1983-09-07,22.53418,23.158905,-0.62472534
1983-09-08,22.545898,23.155365,-0.60946655
1983-09-09,22.58319,23.151123,-0.5679321
1983-09-10,22.647614,23.14621,-0.4985962
1983-09-11,22.712433,23.140686,-0.42825317
1983-09-12,22.756073,23.134552,-0.378479
1983-09-13,22.788116,23.127838,-0.33972168
1983-09-14,22.81836,23.120544,-0.30218506
1983-09-15,22.856415,23.11267,-0.2562561
1983-09-16,22.887268,23.104218,-0.21694946
1983-09-17,22.891083,23.095184,-0.20410156
1983-09-18,22.87082,23.085602,-0.21478271
1983-09-19,22.829529,23.075378,-0.24584961
1983-09-20,22.770264,23.064575,-0.29431152
1983-09-21,22.707977,23.053162,-0.34518433
1983-09-22,22.653625,23.041107,-0.3874817
1983-09-23,22.604675,23.028381,-0.42370605
1983-09-24,22.558777,23.015015,-0.4562378
1983-09-25,22.513428,23.000946,-0.4875183
1983-09-26,22.485352,22.986206,-0.5008545
1983-09-27,22.48291,22.970795,-0.48788452
1983-09-28,22.492096,22.954681,-0.46258545
1983-09-29,22.498993,22.937897,-0.4389038
1983-09-30,22.489594,22.92044,-0.43084717
1983-10-01,22.46225,22.902344,-0.440094
1983-10-02,22.426727,22.883575,-0.45684814
1983-10-03,22.386688,22.864227,-0.47753906
1983-10-04,22.345795,22.844238,-0.4984436
1983-10-05,22.307678,22.8237,-0.5160217
1983-10-06,22.285309,22.802582,-0.51727295
1983-10-07,22.27887,22.780975,-0.5021057
1983-10-08,22.274292,22.75882,-0.4845276
1983-10-09,22.257507,22.736176,-0.4786682
1983-10-10,22.214294,22.713074,-0.4987793
1983-10-11,22.150055,22.689484,-0.5394287
1983-10-12,22.08258,22.665436,-0.5828552
1983-10-13,22.017181,22.6409,-0.62371826
1983-10-14,21.959106,22.615906,-0.6567993
1983-10-15,21.913605,22.590424,-0.67681885
1983-10-16,21.88388,22.564453,-0.6805725
1983-10-17,21.868195,22.537994,-0.6697998
1983-10-18,21.865967,22.510956,-0.644989
1983-10-19,21.876526,22.483398,-0.60687256
1983-10-20,21.899231,22.455261,-0.5560303
1983-10-21,21.913452,22.426514,-0.5130615
1983-10-22,21.90509,22.397156,-0.49206543
1983-10-23,21.884583,22.367157,-0.48257446
1983-10-24,21.862244,22.336548,-0.4743042
1983-10-25,21.848389,22.305267,-0.45687866
1983-10-26,21.83081,22.273346,-0.4425354
1983-10-27,21.796204,22.240784,-0.44458008
1983-10-28,21.75409,22.207642,-0.45355225
1983-10-29,21.714172,22.17389,-0.4597168
1983-10-30,21.686127,22.139557,-0.45343018
1983-10-31,21.670135,22.104706,-0.4345703
1983-11-01,21.656158,22.069397,-0.41323853
1983-11-02,21.639496,22.03363,-0.39413452
1983-11-03,21.615387,21.997498,-0.3821106
1983-11-04,21.579224,21.96106,-0.38183594
1983-11-05,21.53186,21.924347,-0.39248657
1983-11-06,21.478699,21.88742,-0.40872192
1983-11-07,21.422577,21.850342,-0.4277649
1983-11-08,21.366394,21.813171,-0.44677734
1983-11-09,21.312988,21.77594,-0.46295166
1983-11-10,21.261444,21.738708,-0.4772644
1983-11-11,21.21402,21.701508,-0.4874878
1983-11-12,21.178741,21.664337,-0.4855957
1983-11-13,21.16388,21.627258,-0.4633789
1983-11-14,21.17746,21.59024,-0.41278076
1983-11-15,21.194672,21.553345,-0.3586731
1983-11-16,21.193909,21.51651,-0.32260132
1983-11-17,21.189728,21.479767,-0.29003906
1983-11-18,21.196533,21.443115,-0.24658203
1983-11-19,21.228851,21.406525,-0.17767334
1983-11-20,21.254913,21.369934,-0.11502075
1983-11-21,21.244202,21.333405,-0.08920288
1983-11-22,21.214111,21.296875,-0.08276367
1983-11-23,21.182068,21.260315,-0.07824707
1983-11-24,21.165436,21.223755,-0.05831909
1983-11-25,21.149933,21.187195,-0.037261963
1983-11-26,21.116486,21.150574,-0.034088135
1983-11-27,21.075867,21.113922,-0.03805542
1983-11-28,21.038757,21.077301,-0.0385437
1983-11-29,21.015991,21.04065,-0.024658203
1983-11-30,21.003845,21.004059,-0.00021362305
1983-12-01,20.989838,20.96753,0.02230835
1983-12-02,20.972351,20.931122,0.041229248
1983-12-03,20.949585,20.894836,0.054748535
1983-12-04,20.919922,20.858765,0.061157227
1983-12-05,20.886627,20.822937,0.063690186
1983-12-06,20.850708,20.787384,0.063323975
1983-12-07,20.807373,20.752197,0.05517578
1983-12-08,20.751923,20.717377,0.0345459
1983-12-09,20.679565,20.682953,-0.0033874512
1983-12-10,20.610077,20.649017,-0.03894043
1983-12-11,20.558563,20.615509,-0.0569458
1983-12-12,20.513641,20.58252,-0.068878174
1983-12-13,20.463776,20.550049,-0.08627319
1983-12-14,20.397522,20.518036,-0.120513916
1983-12-15,20.331024,20.486542,-0.15551758
1983-12-16,20.28299,20.455505,-0.17251587
1983-12-17,20.246552,20.424927,-0.17837524
1983-12-18,20.214935,20.394745,-0.17980957
1983-12-19,20.181305,20.36493,-0.18362427
1983-12-20,20.155914,20.335419,-0.1795044
1983-12-21,20.144806,20.306213,-0.16140747
1983-12-22,20.13498,20.277191,-0.14221191
1983-12-23,20.113495,20.248383,-0.1348877
1983-12-24,20.067505,20.219696,-0.15219116
1983-12-25,19.997437,20.19107,-0.19363403
1983-12-26,19.919891,20.162537,-0.24264526
1983-12-27,19.846375,20.134003,-0.28762817
1983-12-28,19.7883,20.1055,-0.3171997
1983-12-29,19.757233,20.076996,-0.31976318
1983-12-30,19.758087,20.048492,-0.29040527
1983-12-31,19.782104,20.019989,-0.23788452
1984-01-01,19.81372,19.991547,-0.17782593
1984-01-02,19.837341,19.963135,-0.12579346
